187;"This computer engineer and co-founder of Apple Computer is often credited with developing the first mass-market home computers. - ""Steve Jobs""? ""Bill Gates""? ""John Vincent Atanasoff""? ""Steve Woz Wozniak""?";Steve Woz Wozniak;science-technology
188;"Valtrex (valacyclovir) treats which one of the following conditions? - ""Pityriasis alba""? ""Genital herpes""? ""HPV (genital warts)""? ""Syphilis""?";Genital herpes;science-technology
189;"Which skeletal muscle raises or throws back the shoulders, assists in moving the head to one side or another, and helps hold the head erect? - ""Platysma""? ""Latissimus dorsi""? ""Trapezius""? ""Sternocleidomastoid""?";Trapezius;science-technology
190;"A large exposition at the Royal Observatory, Greenwich is devoted to horology, a science that studies what? - ""time""? ""navigation""? ""lenses""? ""comets""?";time;science-technology
191;"These particles form light, as you see it. - ""Electrons""? ""Quarks""? ""Leptons""? ""Photons""?";Photons;science-technology
192;"Will two tectonic plates sliding away from each other result in an earthquake? - ""Yes""? ""No""?";Yes;science-technology
193;"What is the common shape of large single-vortex tornadoes? - ""Funnel tornadoes""? ""Stovepipe tornadoes""? ""Rope tornadoes""? ""Wedge tornadoes""?";Wedge tornadoes;science-technology
194;"Who created the Fujita scale in the late 1960s? - ""Patrick Fujita""? ""Calvin Fujita""? ""Theodore Fujita""? ""Alvin Fujita""?";Theodore Fujita;science-technology
195;"What do we call these numbers:  0, 1, 4, 9, 16, 25, 36, 49, etc? - ""algebraic numbers""? ""cubic numbers""? ""square numbers""? ""prime numbers""?";square numbers;science-technology
196;"What fields did the science of alchemy originally combine? - ""Metallurgy and astrology""? ""All of these""? ""Chemistry and medicine""? ""Art and physics""?";All of these;science-technology
197;"Distances in the universe are enormous compared to those we are used to, so scientists use light years for measurement.  Approximately how many miles does a light year represent? - ""Six zillion miles""? ""Six trillion miles""? ""Six million miles""? ""Six billion miles""?";Six trillion miles;science-technology
198;"This substance is a substitute for sugar that can help prevent tooth decay. It decreases plaque formation and blocks the bacteria from producing the acids that cause cavities. - ""Aspartame""? ""NutraSweet""? ""Xylitol""? ""Dentin""?";Xylitol;science-technology
199;"Which of these would not cause a muscle cramp? - ""dehydration""? ""low blood sugar""? ""extreme cold""? ""being overweight""?";being overweight;science-technology
200;"The Planet Venus orbits the Sun once every how many days? - ""325""? ""200""? ""125""? ""225""?";225;science-technology
201;"What color is Arterial Blood? - ""Purple""? ""Bright Red""? ""Reddish Purple""? ""Dark Red""?";Bright Red;science-technology
202;"In what part of the human body is the bundle of His located? - ""Heart""? ""Lungs""? ""Testicles""? ""Brain""?";Heart;science-technology
203;"If an atom loses an electron its electromagnetic balance is disturbed and the atom decays releasing  ionizing particles and a large amount of energy. - ""False""? ""True""?";False;science-technology
204;"Approximately how many trees does it  take to make one ton of paper? - ""170""? ""34""? ""1100""? ""17""?";17;science-technology
205;"Although it was thought to be the smallest component of matter, physicists discovered that the atom consists of electrons, protons and neutrons. But even some of these subatomic particles can be broken down further. - ""False""? ""True""?";True;science-technology
206;"Arsenic poisoning mainly disrupts this system. - ""Cardiovascular system""? ""Digestive system""? ""Endocrine system""? ""Nervous system""?";Digestive system;science-technology
207;"Water can be found in three main states on Earth. Which of the following is not one of them? - ""Ice""? ""Liquid""? ""Crystal""? ""Vapor""?";Crystal;science-technology
208;"What is the total collection of traits that determine the physical and behavioral aspects of an organism called? - ""Alleles""? ""Phenotype""? ""DNA Markers""? ""Genotype""?";Phenotype;science-technology
209;"This extremely vital nerve is responsible for such varied tasks as heart rate, gastrointestinal peristalsis and sweating. It also controls quite a few muscle movements in the mouth, including speech and keeping the larynx open for breathing. - ""Oculomotor nerve""? ""Vagus nerve""? ""Facial nerve""? ""Hypoglossal nerve""?";Vagus nerve;science-technology
210;"There is evidence that Sinanthropus pekinensis used tools and was able to light a fire. Unfortunately, the teeth of the Sinanthropus are still considered medicine and are sold in some pharmacies in its home country. - ""China""? ""Zimbabwe""? ""France""? ""Japan""?";China;science-technology
211;"What atomic number does Calcium have? - ""21""? ""22""? ""20""? ""19""?";20;science-technology
212;"Eggs have a very high nutrition value. Which of the following substances is not present within an egg? - ""Chlorophyll""? ""Phosphorus""? ""Vitamin D""? ""Choline""?";Chlorophyll;science-technology
213;"This American oil driller, dug the first modern oil well near Titusville, Pennsylvania in 1859. - ""Robert Kerr""? ""Frank Phillips""? ""Edwin Drake""? ""Edward Doheny""?";Edwin Drake;science-technology
214;"Which of these countries joined the United Nations organization in 2006? - ""South Korea""? ""Poland""? ""None of these""? ""Montenegro""?";Montenegro;science-technology
215;"Extract from the Periwinkle plant is one of the worlds most powerful drugs, used to fight this disease. - ""Cancer""? ""Hepatitis B""? ""AIDS""? ""Psoriosis""?";Cancer;science-technology
216;"These are places of arid land with really low rainfall and high tempertures variation. Their vegetation is insignificant and the population of people and animals is very limited. - ""Oceans""? ""Raiforests""? ""The equator""? ""Deserts""?";Deserts;science-technology
217;"Bones in the wrists are called by what name? - ""Tarsals""? ""Carpals""? ""Phalanges""? ""Metatarsals""?";Carpals;science-technology
218;"How many Earth years does it take for Jupiter to complete one orbit around the Sun? - ""10.5 years""? ""22.4 years""? ""11.8 years""? ""5.5 years""?";11.8 years;science-technology
219;"The mother determines the sex of the baby. - ""False""? ""True""?";False;science-technology
220;"These are compounds that help protect cells from free radicals. - ""calories""? ""phytochemicals""? ""nutrients""? ""antioxidants""?";antioxidants;science-technology
221;"The parallel sides of a trapezoid are 5 inches and 11 inches long. The height of the trapezoid is 4 inches. What is the area of the trapezoid? - ""32 square inches""? ""256 inches""? ""64 square inches""? ""20 square inches""?";32 square inches;science-technology
222;"Typically, how many random items can human short-term memory store? - ""3-4""? ""9-11""? ""6-8""? ""15-17""?";6-8;science-technology
223;"The cell has up to several thousands of these tiny organelles scattered in its cytoplasm. They are often called cellular power plants, because they convert organic materials into energy. - ""Mitochondria""? ""Vacuoles""? ""Chloroplasts""? ""Ribosomes""?";Mitochondria;science-technology
224;"Pat Robertson, the host of the 700 Club TV program, stated that Hurricane Katrina was caused by Gods anger over the selection of lesbian comedienne Ellen Degeneres to host the upcoming Emmy Awards. - ""False""? ""True""?";False;science-technology
225;"For some reason, you  are playing craps. The person rolling wants Little Joe. What is he hoping for? - ""a 12""? ""a 2""? ""a 4""? ""a 14""?";a 4;science-technology
226;"The carnation is the national flower of this European country. - ""France""? ""Scotland""? ""Spain""? ""Germany""?";Spain;science-technology
227;"In what substance is vitamin K soluble? - ""Water""? ""All of these""? ""Protein""? ""Fat""?";Fat;science-technology
228;"The dome of Hagia Sophia in Istanbul (former Constantinople) is supported by how many massive piers? - ""3""? ""2""? ""5""? ""4""?";4;science-technology
229;"How many paired DNA chromosomes are there in a human male? - ""23""? ""18""? ""20""? ""24""?";23;science-technology
230;"What system of the human body provides a site for blood cell formation? - ""Cardiovascular""? ""Skeletal""? ""Integumentary""? ""Endocrine""?";Skeletal;science-technology
231;"The evolutionary process where beneficial inherited traits become more prevalent in the succeeding generations of organisms, and unfavorable ones less common, is called what? - ""Natural Selection""? ""Random Genetic Drift""? ""Gene Flow""? ""Macro Evolution""?";Natural Selection;science-technology
232;"I think we have all heard this one. Does an apple a day keep the doctor away? - ""Yes""? ""No""?";No;science-technology
233;"Electrooculography is a medical procedure which inspects the potential of which bodily organ? - ""Retina""? ""Inner ear""? ""Adrenal glands""? ""Taste buds""?";Retina;science-technology
234;"Carcino is a word of Greek origin which refers to the small intestines. - ""True""? ""False""?";False;science-technology
235;"Which word means the study of drug action? - ""enology""? ""pharmacology""? ""chirology""? ""physiognosy""?";pharmacology;science-technology
236;"This intricate name, given to water, is a common hoax to misleadingly present water as a dangerous and harmful compound. - ""Decaborane""? ""Diborane""? ""Disilane""? ""Dihydrogen monoxide (DHMO)""?";Dihydrogen monoxide (DHMO);science-technology
237;"What is the most likely suffix of the email address of someone who is Dutch? - "".nl""? "".hl""? "".ho""? "".du""?";.nl;science-technology
238;"What is the predominant mood of a person with anxiety? - ""Anger""? ""Sadness""? ""Fear""? ""Loneliness""?";Fear;science-technology
239;"The division of a company or university that deals with software technology is often called the IT department. What does IT stand for? - ""Inter-networking Technology""? ""Informatics and Technology""? ""Information Technology""? ""Internet Technology""?";Information Technology;science-technology
240;"The term clone, originally used in botany before it entered molecular genetics, means what in Greek? - ""Twin""? ""Copy""? ""Root""? ""Twig""?";Twig;science-technology
241;"It is the only continent that does not have land areas below sea level. - ""Australia""? ""South America""? ""Antarctica""? ""Arctica""?";Antarctica;science-technology
242;"What kind of therapy is the Tui na, used in traditional Chinese medicine? - ""Sauna""? ""Music therapy""? ""Massage""? ""Tea therapy""?";Massage;science-technology
243;"What is the chemical symbol for Boron? - ""B""? ""Bn""? ""Br""? ""Bo""?";B;science-technology
244;"Does Mercury have a magnetic field? - ""Yes""? ""No""?";Yes;science-technology
245;"What medical term refers to hair loss? - ""Alocasia""? ""Preeclampsia""? ""All of these""? ""Alopecia""?";Alopecia;science-technology
246;"In Africa, a certain type of chimpanzees have been observed making snowballs. - ""True""? ""False""?";True;science-technology
247;"At how many approximate degrees does Venus appear from the sun? - ""78""? ""35""? ""46""? ""55""?";46;science-technology
